"SpecimenID","ScanID","ScanIDwAlternate","GrowthForm","GrowthFormVer","GrowthFormWal","Whole.","Quality","DamageLevel","Species","RawSA","WholeSA","ImputedSA","ImputedSAPercent","WholeVol","ColonyVolCull","OuterSACull","OuterSAScaled","ColonyVolCullScaled","AttachSA","AttachPlanarAreaGrid","ColonyPlanarAreaGrid","WholeWeight","WholePorosity","CenterofMassToAttachDist","ConvexVolCull","ConvexSACull","IntersistalVol","AttachAreaAHull","AttachPerimeterAHull","AttachMaximumLinearDimension","EllipseAttachArea","EllipseAttachAreaCull","EllipseAttachPerimeter","EllipseColonyArea","EllipseColonyPerimeter","ColonyXLength","ColonyYLength","ColonyHeight","CSFone","CSFtwo","CSFthree","CSFfour","CSFfive","CSFsix","CSFseven","CSFeight","CSFnine","CSFten","CSFeleven","CSFtwelve","meanCSF","sdCSF","ColonySA","ColonyVol","ColonySA2ndMomentVert","ColonyVol2ndMomentVert","ColonySARotated","ColonyVolRotated","ColonySA2ndMomentRotated","ColonyVol2ndMomentRotated","ColonySAScaled","ColonyVolScaled","ColonySA2ndMomentVertScaled","ColonyVol2ndMomentVertScaled","OuterSA","OuterVol","OuterSA2ndMomentVert","OuterVol2ndMomentVert","OuterSARotated","OuterVolRotated","OuterSA2ndMomentRotated","OuterVol2ndMomentRotated","OuterVolScaled","OuterSA2ndMomentVertScaled","OuterVol2ndMomentVertScaled","OuterSARotatedScaled","OuterVolRotatedScaled","OuterSA2ndMomentRotatedScaled","OuterVol2ndMomentRotatedScaled","ConvexVol","ConvexSA","ConvexVolScaled","ConvexSAScaled","BoundingBoxSA","BoundingBoxVol","BoundingBoxScaledSA","BoundingBoxScaledVol","FractalDimension","FractalDimensionRotated","FracDimTrim","FDIntsTrim","FDFit","Method","NoncoralSubstrateEyeball","Attachment.point.","ZCull.","Collection.Location","Expedition.Collector","Depth","Other.data","Photos","Notes","PlanarArea","Sphericity","Packing","Convexity","Vvol","Vsa"
166,"MTQ42CoAmil","MTQ42CoAmil","Corymbose","Corymbose","Corymbose","Y","High","No branches missing","Amil",35789.76342,42303.54919,6513.785767,15.39772878,175108.9372,12283.25294,12283.25294,12.72927894,1,2475.861848,334,7689,236,"0.995237694",36.02665706,119332.7489,15400.1528,253500.554,2407.236388,237.4131688,104.1731294,2863.494655,6943.404753,229.066341,10015.93468,355.5197507,107.0695,119.1066,48.18503232,0.390630136,0.548674375,0.719330445,0.613202381,0.469908272,0.318372313,0.254918996,0.301969325,0.390562842,0.393158814,0.368717084,0.338563469,4.557868496,3.184690802,42510.90079,182403.0199,1507125.075,3774231.162,42510.90079,-182403.0199,1897006.166,-4350271.503,13.21738757,1,8.262610324,0.364854016,40035.03901,141821.523,1434576.408,3175477.559,40035.03901,181223.6147,1876927.821,4289593.455,1.024685312,0.056549059,-0.059274804,12.5015462,1,10.35697155,0.418276131,435903.5738,30311.59558,1.661943505,7.497450792,60543.52922,987793.5799,18.82404926,5.415445318,2.477916956,2.243246381,2.477916956,6.637445819,0.997883615,"LZ","Minor","Y","N","Houghton Island, QLD","AIMS Monograph",NA,NA,"Y","",76.89,0.365879856232713,1.4024633140081,0.418448094632254,0.364854016,8.262610324
167,"MTQ41TaAhya","MTQ41TaAhya","Tabular","Table/Plate","Table/Plate","Y","Medium","Few branches missing","Ahya",92145.05374,107502.0718,15357.01803,14.28532285,409030.2675,93619.27851,93619.27851,18.81608259,1,2468.282378,1208,15162,515,"0.99555097",70.63906284,899749.8813,52855.90701,723356.3254,2411.142233,203.6375093,69.45274277,3250.111371,4561.380466,202.3166142,20803.89891,514.5048516,148.4628,178.4174,104.8894141,3.538416218,2.933043166,2.650657402,2.699890254,2.947530745,3.427016021,3.918144649,3.335036012,3.084231305,2.934499257,2.935194182,3.424786635,21.27425562,5.513210785,106854.426,429919.8762,9592162.871,20842665.15,106854.426,-429919.8762,7638681.332,-15922833.24,18.75861773,1,22.31151291,0.642347275,104386.1436,406876.4259,9518399.526,20507055.72,104386.1436,428739.4226,7586457.926,15779768.56,0.911712157,0.221178964,-0.105881378,18.35892472,1,17.69479905,0.48810067,1153276.202,61441.39652,2.225067608,9.570502312,138973.0557,3484306.272,24.39476786,8.10335794,2.391647473,2.305065165,2.391647473,5.488524689,0.999487411,"LZ","Some","Y","MAYBE","Houghton Island, QLD","AIMS Monograph",NA,NA,"Y","",151.62,0.257800224645381,1.73912755979134,0.372781364476643,0.642347275,22.31151291
168,"MTQ40TaAhya","MTQ40TaAhya","Tabular","Table/Plate","Table/Plate","Y","Medium","No branches missing","Ahya",23901.27003,24923.01292,1021.742892,4.099596206,113622.9264,1060.394242,1060.394242,8.622049461,1,3242.722958,1942,5165,181,"0.994371066",17.26136642,10177.44333,4816.621011,72367.43233,3175.701779,219.8617767,73.31956374,3373.181097,3338.066981,206.5371076,6043.017271,284.4165226,71.2527,107.9848,37.94397669,0.117146368,0.117596203,0.135131166,0.193893021,0.170689387,0.132239865,0.110784611,0.101594015,0.108106346,0.151718425,0.147994772,0.128985897,1.800342236,0.33404024,22804.90658,111053.0878,705052.1481,2178057.99,22804.90658,-111053.0878,627498.0291,-1730280.371,9.87054664,1,6.348784728,0.408032967,19562.18356,101653.6692,632462.324,2060772.312,19562.18356,109485.9644,617667.801,1693451.314,0.804593208,0.29269386,0.004331168,8.547616545,1,5.641524963,0.323316686,183420.5202,18137.61696,1.467584839,7.20754279,36735.1732,458180.8866,15.8999222,4.125782502,2.451800257,2.205503992,2.451800257,6.010078291,0.997881114,"LZ","Some","Y","N","Great Detached Reef, QLD","AIMS Monograph","0 to 15",NA,"Y","Difficult to determine orientation",51.65,0.48994002420715,1.25732650713118,0.605456181668816,0.408032967,6.348784728
170,"MTQ36CoAnas","MTQ36CoAnas","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Anas",47459.8428,55892.20331,8432.360511,15.08682788,145142.6447,49509.05384,49509.05384,20.20129241,1,1527.638835,1229,7084,199,"0.995155247",49.42930802,490030.1131,32479.89403,413034.1077,1488.54472,142.1510893,51.90863613,1517.774224,1578.736009,138.2314537,10821.19804,369.7637197,110.4765,124.7141,95.28594119,13.87943027,14.28863192,14.98951146,14.67480743,15.5212291,15.20981401,16.39677956,15.97587331,14.10934979,12.68580376,12.91653639,12.75877409,20.66330044,3.05607601,52971.15073,133347.5118,3355301.66,4755420.654,52971.15073,-133347.5118,2745632.946,-3727164.298,20.29470751,1,25.16208675,0.698032619,51443.51201,133034.194,3326933.787,4733944.739,51443.51201,132613.4103,2719899.435,3682811.225,0.804357669,0.368167926,-0.035271225,19.78209641,1,20.50998785,0.544581479,546381.6195,35199.59792,3.044461743,11.20652655,77879.40499,1474028.631,29.83774609,11.05403926,2.311622681,2.259248722,2.311622681,5.801183584,0.997778347,"LZ","Minor","Y","MAYBE","Fitzroy Reef, QLD","AIMS Monograph","4 to 10",NA,"Y","",70.84,0.238287536760636,1.50487942647499,0.244055632621807,0.698032619,25.16208675
171,"MTQ35CoAnas","MTQ35CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","Few branches missing","Anas",114901.6421,132588.9328,17687.2907,13.33994499,369043.7041,124804.8998,124804.8998,25.60144409,1,3441.162871,3300,16406,604,"0.99421674",57.00564139,1869039.009,78233.21504,1606696.807,3378.249853,227.7514888,80.50337662,3488.88102,3298.679138,209.5108393,26633.53938,579.6079767,175.111,193.6536,128.689956,12.10855942,14.2556729,16.1274037,19.62402142,18.3908087,15.97702224,15.13488707,14.54857066,12.36701737,12.71933445,12.31051134,11.6678129,12.4541263,1.937261318,130034.2564,357270.9178,8527937.957,13149737.92,130034.2564,-357270.9178,7751836.863,-11700735.8,25.82613012,1,23.86966734,0.518704732,126593.0933,360598.31,8457511.672,13065706.16,126593.0933,355605.6588,7688492.798,11581854.75,0.79771536,0.240736629,-0.023231731,25.22111234,1,21.62083929,0.459712765,1963967.725,80544.89182,4.893414843,14.83882155,167256.6179,4571918.499,33.2086676,12.79106855,2.396612868,2.243679668,2.396612868,5.534879082,0.999141652,"LZ","Minor","Y","N","Magdelaine Cay, QLD","AIMS Monograph","10 to 25",NA,"Y","",164.06,0.187251277691146,1.61443206964133,0.181912825374969,0.518704732,23.86966734
173,"MTQ32CoAnas","MTQ32CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","No branches missing","Anas",62520.47431,69425.03227,6904.557955,9.94534353,154452.8704,63483.32189,63483.32189,23.44399784,1,2471.235849,2251,10830,238,"0.994555042",52.26944548,639835.952,41926.12868,578933.2898,2414.562787,196.4411676,72.57604076,2754.876753,2314.520194,189.2573269,16171.08224,452.365328,153.6855,133.9727,92.09770241,9.037781418,9.728526192,11.79614471,12.05556561,11.08759653,8.88747265,8.290149806,7.890637913,8.10654885,8.718286622,8.94974853,8.418401572,7.354664086,0.531246372,69192.33485,159912.4694,4480040.538,5569638.277,69192.33485,-159912.4694,2782041.13,-3373659.139,23.48567784,1,28.01557974,0.6416781,66721.09907,175703.6042,4430150.509,5633899.929,66721.09907,158731.4047,2748642.678,3320645.612,0.715040085,-0.117739413,-0.064813052,22.75907561,1,17.31631295,0.386371766,738845.7592,46555.63774,4.074326326,14.76379319,101208.2962,2148341.741,34.35272772,13.43448543,2.461820028,2.300679628,2.461820028,6.286993752,0.998129528,"LZ","Minor","Y","MAYBE","Fitzroy Reef, QLD","AIMS Monograph","2 to 12",NA,"Y","",108.3,0.205911700495002,1.4862289125201,0.21643552447692,0.6416781,28.01557974
174,"MTQ31CoAnas","MTQ31CoAnas","Corymbose","Corymbose","Corymbose","P","Medium","Very few branches missing","Anas",18551.65287,20931.8327,2380.179828,11.37110096,59092.69594,3438.986651,3438.986651,11.22298607,1,988.2318707,263,3455,76,"0.995455424",20.37353965,29878.1629,6714.77267,93280.11563,954.4808751,116.3645696,41.57033341,987.2484756,3023.840259,111.4278714,4745.055799,247.2273679,88.4738,68.2868,36.70490393,0.398924554,0.414500918,0.498860138,0.443797565,0.361874156,0.347973612,0.31625274,0.398992583,0.457063491,0.455458812,0.494378229,0.425106802,8.074307878,1.235245996,19466.69907,54348.29685,527878.0004,963494.0391,19466.69907,-54348.29685,508185.7222,-792014.2007,13.56755808,1,9.712871074,0.46802363,18478.46727,48558.54778,505215.0275,895199.252,18478.46727,53879.45344,498929.2086,773957.3787,0.954160969,0.341436863,0.011045335,12.95340141,1,9.260101519,0.380323186,147628.4125,14494.27271,2.354080109,9.285267663,30761.90061,359941.1758,21.43956848,6.622725524,2.420038001,2.227272715,2.420038001,5.726955311,0.997970133,"LZ","Some","Y","N","Hope Island, QLD","AIMS Monograph",NA,NA,"Y","",34.55,0.35643671715723,1.34306146017036,0.368142527103311,0.46802363,9.712871074
175,"MTQ30CoAnas","MTQ30CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","Few branches missing","Anas",36672.07497,40427.14374,3755.068773,9.288483986,104161.8352,2501.25319,2501.25319,16.31651344,1,2070.846167,602,6423,140,"0.995250663",40.22253884,55145.90373,14960.411,306491.8903,2009.204982,198.4079392,67.37188381,2378.125454,8288.968296,176.5715084,9353.24632,348.9570645,93.4503,127.4359,45.53749553,0.083861052,0.10089861,0.125955903,0.181201784,0.213529114,0.159311358,0.130499748,0.118772397,0.117527346,0.091305547,0.083944209,0.089673399,9.574762052,0.872746298,40361.15435,115973.3691,1525399.878,2661395.189,40361.15435,-115973.3691,2095338.157,-2974350.305,16.9716759,1,13.15301857,0.470578054,38290.30794,86847.20886,1465062.965,2232632.683,38290.30794,114985.5567,2076162.479,2935838.885,0.91409762,-0.088496361,-0.036338438,16.1929757,1,18.05585448,0.525058663,422465.2594,30644.34964,3.338038357,12.00644898,56743.2315,887574.4194,23.85774862,7.652048557,2.304658736,2.196122687,2.304658736,5.083230456,0.998600415,"LZ","Some","Y","N","Arden Island, QLD","AIMS Monograph","0 to 5",NA,"Y","",64.23,0.284943920203978,1.3170830780927,0.27451575370886,0.470578054,13.15301857
176,"MTQ2ArArob","MTQ2ArArob","Arborescent","Branching-open","Arborescent-table","P","High","Very few branches missing","Arob",274935.0838,285488.2138,10553.13006,3.696520399,1487203.851,239122.8735,239122.8735,21.85110145,1,726.391453,120,49586,3235,"0.9923137",152.4211157,9943733.789,261065.1971,9420923.347,702.6954991,98.01765037,35.78665835,713.2743361,38054.44296,95.51453021,94117.14979,1141.992619,267.043,448.743,216.7849072,0.907729814,1.044228595,1.244214536,1.271265183,1.333247698,1.195182321,1.164122123,1.185458002,1.221743363,1.085827718,1.009700472,0.85625187,999.3769563,191.3987581,284226.1516,1450998.109,24510053.88,72832397.09,284226.1516,-1488851.104,35349100.87,-118573616.8,22.17614932,1,16.8918579,0.443372557,284557.8179,1456605.811,24544838.42,73122878.94,284557.8179,1490976.096,37384330.76,125684110.3,1.002246367,-0.489804813,-0.082682203,21.80335879,1,25.07372913,0.737880672,10875710.04,271071.5426,6.816924994,20.04286176,585266.443,28929323.57,45.64415519,19.92364677,2.376255061,2.11486806,2.376255061,5.627521723,0.999154156,"LZ","No","N","MAYBE","Britomart Reef, QLD","AIMS Monograph","2 to 15",NA,"Y","",495.86,0.218071036262711,1.04852818143073,0.133416402576323,0.443372557,16.8918579
177,"MTQ29CoAnas","MTQ29CoAnas","Corymbose","Corymbose","Corymbose","Y","High","Some branches missing","Anas",84809.23965,97604.32046,12795.08081,13.10913364,214149.8041,94882.19587,94882.19587,27.13952428,1,373.8135989,241,17753,356,"0.994125839",76.53510434,908425.115,58199.02226,723145.1944,350.0146562,94.29773097,39.98799694,517.1115185,2893.457246,89.47290138,24541.06908,557.5156961,190.1222,164.3504,65.50806189,5.689806042,5.829912758,6.6441284,5.891562036,4.857407906,4.236004835,4.161282554,4.013749883,4.735808368,5.226924055,5.662564854,5.588614561,275.7349699,238.2012014,97434.91381,213978.09,3778580.042,4906043.623,97434.91381,-213978.09,7074421.224,-9602793.171,27.23548213,1,17.65872404,0.383329577,97061.10007,208498.0287,3748294.44,4847307.034,97061.10007,213811.0922,7021230.336,9524701.003,0.985003767,-0.091296297,-0.043286746,27.14511721,1,32.83847561,0.744979591,937123.2844,59019.83164,3.620077698,15.19834132,113372.6148,2242497.769,31.68674044,10.4772892,2.404630269,2.288719029,2.404630269,6.686081224,0.998184413,"LZ","No","N","MAYBE","Elizabeth Reef, QLD","AIMS Monograph","5 to 15",NA,"Y","",177.53,0.17756160291829,1.65088430621623,0.228335047866195,0.383329577,17.65872404
178,"MTQ28CoAnas","MTQ28CoAnas","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Anas",47885.16565,51765.13759,3879.971947,7.495337843,143457.3467,47636.52031,47636.52031,16.46817528,1,3891.534655,3779,7538,226,"0.994433282",29.45729528,530974.6824,34261.83198,399058.9708,3822.341891,235.3203927,85.46932895,4334.394436,4231.702148,235.7376369,12104.18652,390.4565323,119.3458,129.1334,80.06049427,2.577934409,3.101712379,2.905573556,2.834163719,3.120827998,3.04276983,2.655091733,2.680848309,2.28537218,2.196353909,2.319840169,2.525069505,3.363684116,0.369660961,52887.34063,174744.318,2428933.801,3971379.472,52887.34063,-174744.7985,2124081.797,-3299540.317,16.92062319,1,13.89993007,0.406509441,48995.80646,179726.6711,2384329.935,3934429.057,48995.80646,172855.511,2099526.108,3241481.379,0.662383707,0.158785928,-0.049354499,15.78956227,1,12.14613347,0.336640134,573805.9897,35905.045,2.821379921,10.52061506,73599.84545,1326581.258,23.54732224,7.591555899,2.454077763,2.253006184,2.454077763,5.917163101,0.997140676,"LZ","Minor","Y","Y","Palm Island, QLD","AIMS Monograph","0 to 3",NA,"Y","",75.38,0.285803649586183,1.4729779792784,0.304535541867314,0.406509441,13.89993007
179,"MTQ27DiAgem","MTQ27DiAgem","Digitate","Digitate","","Y","Medium","Few branches missing","Agem",44343.62651,54454.75979,10111.13328,18.5679513,263213.7697,48553.57629,48553.57629,12.74030968,1,3848.866641,3782,8856,374,"0.994979158",29.12588469,516110.383,33968.10259,276815.109,3787.948679,225.4742071,79.96846622,4148.607256,4120.874423,228.45551,10510.10629,365.6517696,105.6189,126.6997,73.57834415,2.559036463,2.723098297,2.748449998,2.582199534,2.754046403,3.121964674,3.636174984,3.921915047,3.139896484,2.659714451,2.376321753,2.420610702,3.136038191,0.528784804,52736.01692,252464.7191,1996993.675,5320957.639,52736.01692,-252464.7191,1898256.077,-5000152.389,13.20201417,1,7.909991075,0.333469056,48887.15012,252995.0612,1967361.819,5241534.664,48887.15012,250596.1495,1873760.453,4916274.451,0.821079147,0.844744517,-0.001331987,12.29924516,1,7.477211668,0.311174209,529279.8281,34468.62804,1.61712287,7.445669682,61738.77355,1007305.18,15.45577787,3.989884938,2.406981493,2.269701375,2.406981493,5.743432166,0.999483812,"LZ","Minor","Y","Y","Tijou Reef, QLD","AIMS Monograph","0 to 10",NA,"Y","",88.56,0.366305913687313,1.52997145284695,0.476996676798157,0.333469056,7.909991075
180,"MTQ26DiAgem","MTQ26DiAgem","Digitate","Digitate","","Y","Medium","Few branches missing","Agem",54259.81028,58851.04947,4591.239191,7.801456783,221665.5837,50848.76068,50848.76068,14.59383309,1,5060.176058,4920,8005,333,"0.99469165",37.43041849,694205.4523,40761.41488,525935.7213,4982.014825,272.5712697,96.63984725,5195.493159,4549.970949,259.5529327,10969.6861,371.3070858,119.3513,117.0246,110.0012611,3.901438302,3.874171709,3.729503055,3.84008117,4.177756968,4.337152279,3.797795261,3.646911281,3.772489681,3.47653844,3.361349059,3.985537946,3.368744387,0.374774556,58016.73566,238441.5871,3453867.35,7839748.095,58016.73566,-238441.5871,2926791.921,-6476030.33,15.08800966,1,14.48517178,0.530224067,52956.55941,249516.8667,3395446.732,7814166.264,52956.55941,235979.8641,2900239.807,6396939.774,0.713519984,4.365593404,0.12502278,13.86765824,1,12.29020035,0.438671076,764377.3084,44065.76984,2.80879479,10.56525484,83407.81255,1638922.983,21.69129074,6.873477914,2.364317207,2.199832987,2.364317207,5.726755669,0.999163841,"LZ","Minor","Y","Y","Lizard Island, QLD","AIMS Monograph","12 to 22",NA,"Y","",80.05,0.320517813227879,1.31659416982059,0.311942262649198,0.530224067,14.48517178
181,"MTQ25DiAgem","MTQ25DiAgem","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",141547.4789,157009.2829,15461.80402,9.847700555,1518467.663,94231.26245,94231.26245,11.16410525,1,13866.8032,13607,23685,2112,"0.995085244",22.08536312,1351657.771,71136.57223,570613.1164,13718.42764,516.9977855,159.3214874,15949.2528,19554.07031,449.0509341,27543.40359,588.400656,184.7417,189.8291,81.18363642,0.49968945,0.388901808,0.335020009,0.323093925,0.350885979,0.380428019,0.394593114,0.360300902,0.348897403,0.336873249,0.366398734,0.422622465,0.638958714,0.071100883,112772.0855,936668.4508,4913264.004,23541595.98,112772.0855,-936668.4508,4251581.865,-20035913.72,11.7799745,1,5.245467593,0.256874728,98902.71379,972368.6136,4747393.522,23432341.44,98902.71379,948356.6755,4202275.757,20055802.51,0.891458941,2.518158166,0.096268154,10.24614281,1,4.431113172,0.215250633,1507281.567,73653.62452,1.439524747,7.211225746,137679.2103,3161754.46,14.38172913,3.375532139,2.393060222,2.251343653,2.393060222,5.640450115,0.999227527,"LZ","Some","Y","MAYBE","Great Palm Island, QLD","AIMS Monograph","0 to 3",NA,"Y","",236.85,0.410525155395879,1.53111386214779,0.62142898268456,0.256874728,5.245467593
182,"MTQ24DiAgem","MTQ24DiAgem","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",116140.6092,132385.2163,16244.6071,12.27071085,713930.6211,94005.4676,94005.4676,17.05935322,1,6501.826417,5845,18511,1102,"0.994545698",38.63519546,1064824.972,61891.60459,838609.9684,6407.38109,360.6372904,122.0244192,8467.90257,14219.34902,329.6470736,26034.71952,575.8760137,165.4324,200.3745,92.51417476,0.385529925,0.391687825,0.408564306,0.471510976,0.532543791,0.545890556,0.531115513,0.486016902,0.416274943,0.382305715,0.356772326,0.382552492,2.807109109,0.332375859,121013.4529,586824.6929,7730215.469,22180787.89,121013.4529,-586824.6929,5556190.209,-14934694.28,17.26479395,1,13.17295533,0.451473706,114511.6264,610856.4027,7553038.532,22332246.34,114511.6264,583658.8496,5497067.241,14733670.72,0.815510442,1.540159994,0.020376556,16.3962123,1,9.418288175,0.302063924,1425434.661,68701.31316,1.89003327,8.485216816,150364.1231,3808973.896,21.45220668,6.490820755,2.440881533,2.299354607,2.440881533,6.022859193,0.99887522,"LZ","Some","Y","MAYBE","Sir Charles Hardy Islands, QLD","AIMS Monograph","2 to 5",NA,"Y","",185.11,0.280106202064047,1.76144308360117,0.411681228859918,0.451473706,13.17295533
183,"MTQ23DiAgem","MTQ23DiAgem","Digitate","Digitate","","Y","High","Few branches missing","Agem",164839.8113,181363.8225,16524.01117,9.110974255,1604651.746,120460.6699,120460.6699,12.22962704,1,11140.65257,9480,21048,2650,"0.994164492",48.39113076,1663652.191,77904.15743,848986.5338,11025.29951,400.1542416,147.5774633,12076.92599,13472.98598,396.8947688,24920.4409,605.092464,128.0187,247.852,121.9205284,0.834451643,0.942539987,1.213727541,1.46695604,1.742358773,2.239901607,2.575929633,1.843987662,1.453653107,1.053425775,0.796267348,0.748096562,2.571561117,0.876403219,143347.7868,1215924.343,13412791.61,62044497.91,143347.7868,-1215924.343,8318705.425,-36559047.85,12.58307031,1,11.03094258,0.478073352,132207.134,1285351.037,13067138.75,62806378.26,132207.134,1210472.226,8252399.451,36153911.33,0.821570686,2.703630727,0.04729101,11.63996491,1,6.817504172,0.280252083,2064910.877,89029.17148,1.272230741,6.616486534,176292.2326,4762477.464,15.47493413,3.916754765,2.445156935,2.259056144,2.445156935,6.217317957,0.998554516,"LZ","Major","Y","MAYBE","Pandora Reef, QLD","AIMS Monograph",NA,NA,"Y","",210.48,0.384323995884851,1.61012154125463,0.588850761814259,0.478073352,11.03094258
184,"MTQ22DiAgem","MTQ22DiAgem","Digitate","Digitate","","Y","High","Few branches missing","Agem",29505.33808,31665.2011,2159.86302,6.820935743,144582.4783,22758.16668,22758.16668,11.1939142,1,3182.511692,2907,4839,260,"0.993645648",16.3519586,176059.3173,17557.68037,99533.85672,3115.973843,231.8558004,87.68871148,4122.923921,4247.787053,227.8239442,5099.210344,263.3310495,63.8434,101.6944,63.62178555,0.544879777,0.671266513,0.797138934,0.904792577,0.836846263,0.97485693,0.838952244,0.812467023,0.73164436,0.625463605,0.500284183,0.540914368,1.442521158,0.406696757,30203.05235,131359.4502,1109691.056,2863037.252,30203.05235,-131359.4502,767747.6995,-1869030.67,11.68808301,1,8.447744368,0.42875767,27020.54098,139317.5441,1065274.9,2880888.145,27020.54098,129819.5178,754189.9878,1825389.535,0.764001465,1.101289267,0.022336287,10.53903173,1,5.809526954,0.277695538,230893.307,20242.68903,1.400313527,6.725252745,37847.55199,487563.2993,14.64637826,3.711672806,2.473882013,2.310105368,2.473882013,6.177096261,0.999078529,"LZ","Some","Y","MAYBE","Yonge Reef, QLD","AIMS Monograph","0 to 35",NA,"Y","",48.39,0.413752696459041,1.49204744020118,0.568918397448394,0.42875767,8.447744368
185,"MTQ21DiAgem","MTQ21DiAgem","Digitate","Digitate","","Y","Medium","Few branches missing","Agem",17734.23679,18892.75449,1158.517699,6.132074069,80695.42097,14518.59112,14518.59112,8.488712716,1,2826.535916,2743,3143,123,"0.994613957",11.58193043,113124.8232,12624.75097,37534.85633,2767.104206,205.0079099,72.37632619,2948.942967,3098.628815,194.6630109,3621.041669,214.2231815,73.244,62.9465,48.08388916,1.191063475,1.179148594,1.047638815,0.885287791,0.79933336,0.80907854,0.784099696,0.810587965,0.864275113,0.92395218,0.975777872,1.042351587,1.159306497,0.185816337,17925.38819,86494.359,448358.2466,1208729.752,17925.38819,-86494.359,387942.3085,-1015874.783,9.165230248,1,5.183670378,0.315993997,15098.85222,88246.52919,432481.8715,1186903.074,15098.85222,85131.12648,380306.7574,987072.9436,0.761387033,0.969009865,0.013019474,7.802222798,1,4.467305592,0.263571273,124029.2153,13297.17746,1.195074057,5.971824535,23238.12344,237262.2331,11.88162564,2.743094878,2.378734016,2.272938901,2.378734016,5.457062281,0.999509386,"LZ","Some","Y","Y","Pandora Reef, QLD","AIMS Monograph",NA,NA,"Y","",31.43,0.527643684947451,1.348059634755,0.697370847592551,0.315993997,5.183670378
186,"MTQ20DiAgem","MTQ20DiAgem","Digitate","Digitate","","Y","High","Very few branches missing","Agem",121457.2276,130397.9855,8940.757912,6.856515365,779677.6814,115731.9178,115731.9178,14.79205131,1,4568.540058,3794,22172,1128,"0.994887803",63.12270345,1528329.773,72735.95574,1077030.89,4492.597537,263.5297012,89.44943523,5408.120127,4296.347309,260.781383,26720.60634,584.7664508,165.0659,206.11,121.7832784,7.06424854,7.926807957,8.806631648,8.849752143,8.635143131,8.650168324,8.461762265,7.640139638,6.886123605,6.508032648,6.303517121,6.318575918,10.07192299,2.438983516,126517.9738,775769.4442,11933245.58,42085112.93,126517.9738,-775769.4442,8438273.905,-28689180.63,14.98524271,1,15.38246404,0.590407144,121949.4336,793440.1967,11811497.79,42154943.16,121949.4336,773541.3441,8377228.155,28430804.79,0.852095608,0.628959194,-0.032887191,14.4718516,1,10.82970965,0.400384982,1852800.334,81714.03463,1.779103573,8.200733252,174011.2153,4856466.249,20.61051263,6.260192748,2.318481679,2.245984056,2.318481679,4.976689392,0.999414205,"LZ","Some","Y","MAYBE","Britomart Reef, QLD","AIMS Monograph","1 to 3",NA,"Y","",221.72,0.32271588485127,1.54830163964944,0.418701049413779,0.590407144,15.38246404
188,"MTQ19DiAgem","MTQ19DiAgem","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",123060.2552,137667.6684,14607.41326,10.6106346,640378.202,123743.7998,123743.7998,16.86433603,1,7594.721012,7475,21993,1030,"0.994316521",42.11042192,1689684.682,78792.65759,1047875.02,7487.384169,341.7411352,116.7079666,8666.14141,8288.192202,330.031517,26685.51355,588.3225633,159.1938,213.432,104.3878875,2.583760548,2.444817522,2.611800915,2.534549734,2.558323609,2.817785221,2.809616814,2.766730962,3.053225017,2.780650168,2.669790313,2.784742694,2.784954767,0.170937202,131502.2566,658971.7191,7221412.741,18549045.2,131502.2566,-658971.7191,7134345.722,-18263721.26,17.36555579,1,10.95860798,0.323468894,123907.5356,656927.7731,7155295.549,18331762.76,123907.5356,655276.6119,7072258.007,18044496.23,0.795041068,0.718904406,-0.02969814,16.42408842,1,10.79278259,0.317038403,1706846.739,79201.1122,2.116802641,9.417512901,146242.4847,3569275.63,19.31207946,5.416432187,2.491091513,2.314395891,2.491091513,6.96987294,0.996701797,"LZ","Some","Y","N","Flinders Reef, QLD","AIMS Monograph","1 to 25",NA,"Y","",219.93,0.278480914659864,1.66035871147779,0.386075506396125,0.323468894,10.95860798
