"campaign","observer","site","transect","species","intercept_cm"
"2015","TB","Vickies",2,"soft",15
"2015","TB","Vickies",2,"soft",24
"2015","TB","Vickies",2,"Echinopora lamellosa",5
"2015","TB","Vickies",2,"Hydnophora microconos",9
"2015","TB","Vickies",2,"soft",10
"2015","TB","Vickies",2,"soft",6
"2015","TB","Vickies",2,"Isopora palifera",22
"2015","TB","Vickies",2,"Millepora",20
"2015","TB","Vickies",2,"Platygyra daedalea",15
"2015","TB","Vickies",2,"Porites massive",22
"2015","TB","Vickies",2,"Porites massive",30
"2015","TB","Vickies",2,"soft",10
"2015","TB","Vickies",2,"soft",50
"2015","TB","Vickies",2,"soft",15
"2015","TB","Vickies",2,"soft",12
"2015","TB","Vickies",2,"soft",15
"2015","TB","Vickies",2,"soft",12
"2015","TB","Vickies",2,"soft",7
"2015","TB","Vickies",2,"soft",10
"2015","TB","Vickies",2,"soft",15
"2015","TB","Vickies",2,"soft",12
"2015","TB","Vickies",3,"Acropora florida",30
"2015","TB","Vickies",3,"Acropora florida",15
"2015","TB","Vickies",3,"soft",140
"2015","TB","Vickies",3,"soft",5
"2015","TB","Vickies",3,"soft",40
"2015","TB","Vickies",4,"Acropora digitifera_fat",5
"2015","TB","Vickies",4,"Isopora palifera",35
"2015","TB","Vickies",4,"soft",5
"2015","TB","Vickies",4,"Platygyra daedalea",12
"2015","TB","Vickies",4,"Porites massive",3
"2015","TB","Vickies",4,"soft",30
"2015","TB","Vickies",4,"soft",40
"2015","TB","Vickies",4,"soft",20
"2015","TB","Vickies",4,"soft",60
"2015","TB","Vickies",4,"soft",20
"2015","TB","Vickies",4,"soft",30
"2015","TB","Vickies",4,"soft",40
"2015","TB","Vickies",4,"soft",15
"2015","TB","Vickies",5,"Dipsastraea vietnamensis",5
"2015","TB","Vickies",5,"Goniastrea pectinata",8
"2015","TB","Vickies",5,"Hydnophora exesa",6
"2015","TB","Vickies",5,"Isopora palifera",15
"2015","TB","Vickies",5,"Isopora palifera",22
"2015","TB","Vickies",5,"Isopora palifera",4
"2015","TB","Vickies",5,"Montipora peltiformis",18
"2015","TB","Vickies",5,"Platygyra daedalea",7
"2015","TB","Vickies",5,"Pocillopora damicornis",20
"2015","TB","Vickies",5,"soft",20
"2015","TB","Vickies",5,"soft",12
"2015","TB","Vickies",5,"soft",65
"2015","TB","Vickies",5,"soft",12
"2015","TB","Vickies",5,"soft",55
"2015","TB","Vickies",5,"soft",30
"2015","TB","Vickies",5,"soft",35
"2015","TB","Vickies",5,"soft",15
"2015","TB","Vickies",5,"soft",5
"2015","TB","Vickies",5,"soft",105
"2015","TB","Vickies",5,"soft",10
"2015","TB","Vickies",5,"soft",40
"2015","TB","Washing Machine",1,"Acropora digitifera",6
"2015","TB","Washing Machine",1,"Acropora digitifera",4
"2015","TB","Washing Machine",1,"Acropora humilis",4
"2015","TB","Washing Machine",1,"Acropora nana",5
"2015","TB","Washing Machine",1,"Acropora nana",6
"2015","TB","Washing Machine",1,"Acropora nana",7
"2015","TB","Washing Machine",1,"Acropora nana",4
"2015","TB","Washing Machine",1,"Favites halicora",3
"2015","TB","Washing Machine",1,"Goniastrea retiformis",4
"2015","TB","Washing Machine",1,"Hydnophora microconos",6
"2015","TB","Washing Machine",1,"Isopora palifera",5
"2015","TB","Washing Machine",1,"Isopora palifera",9
"2015","TB","Washing Machine",1,"Isopora palifera",9
"2015","TB","Washing Machine",1,"Stylophora pistillata",3
"2015","TB","Washing Machine",1,"Stylophora pistillata",2
"2015","TB","Washing Machine",1,"Stylophora pistillata",3
"2015","TB","Washing Machine",1,"Stylophora pistillata",3
"2015","TB","Washing Machine",1,"Stylophora pistillata",8
"2015","TB","Washing Machine",2,"Acropora digitifera_fat",5
"2015","TB","Washing Machine",2,"Acropora digitifera_fat",3
"2015","TB","Washing Machine",2,"Acropora monticulosa",7
"2015","TB","Washing Machine",2,"Acropora monticulosa",3
"2015","TB","Washing Machine",2,"Acropora monticulosa",3
"2015","TB","Washing Machine",2,"Acropora spathulata",7
"2015","TB","Washing Machine",2,"Acropora valida",4
"2015","TB","Washing Machine",2,"Goniastrea stelligera",12
"2015","TB","Washing Machine",2,"Goniastrea stelligera",19
"2015","TB","Washing Machine",2,"Isopora palifera",12
"2015","TB","Washing Machine",2,"Isopora palifera",10
"2015","TB","Washing Machine",2,"Isopora palifera",12
"2015","TB","Washing Machine",2,"Montipora venosa",4
"2015","TB","Washing Machine",2,"Pocillopora damicornis",5
"2015","TB","Washing Machine",2,"Stylophora pistillata",4
"2015","TB","Washing Machine",2,"Stylophora pistillata",2
"2015","TB","Washing Machine",2,"Stylophora pistillata",5
"2015","TB","Washing Machine",3,"Acropora subulata",4
"2015","TB","Washing Machine",3,"Acropora subulata",3
"2015","TB","Washing Machine",3,"Acropora subulata",4
"2015","TB","Washing Machine",3,"Acropora valida",6
"2015","TB","Washing Machine",3,"Acropora valida",4
"2015","TB","Washing Machine",3,"Cyphastrea chalcidicum",10
"2015","TB","Washing Machine",3,"Dipsastraea pallida",4
"2015","TB","Washing Machine",3,"Favites halicora",10
"2015","TB","Washing Machine",3,"Isopora palifera",3
"2015","TB","Washing Machine",3,"Montipora venosa",3
"2015","TB","Washing Machine",3,"Platygyra sinensis",15
"2015","TB","Washing Machine",3,"Pocillopora damicornis",4
"2015","TB","Washing Machine",3,"Pocillopora damicornis",5
"2015","TB","Washing Machine",3,"Porites sp",8
"2015","TB","Washing Machine",3,"Stylophora pistillata",11
"2015","TB","Washing Machine",3,"Stylophora pistillata",4
"2015","TB","Washing Machine",3,"Stylophora pistillata",5
"2015","TB","Washing Machine",3,"Stylophora pistillata",6
"2015","TB","Washing Machine",4,"Cyphastrea serailia",10
"2015","TB","Washing Machine",4,"Isopora palifera",11
"2015","TB","Washing Machine",4,"Lobophyllia radians",9
"2015","TB","Washing Machine",4,"Montipora venosa",7
"2015","TB","Washing Machine",4,"Stylophora pistillata",6
"2015","TB","Washing Machine",4,"Stylophora pistillata",4
"2015","TB","Washing Machine",5,"Dipsastraea pallida",10
"2015","TB","Washing Machine",5,"Dipsastraea pallida",14
"2015","TB","Washing Machine",5,"Dipsastraea truncata",7
"2015","TB","Washing Machine",5,"Favites halicora",15
"2015","TB","Washing Machine",5,"Goniastrea edwardsi",14
"2016","jsm","Cooks Path",1,"Favites complanata",10
"2016","jsm","Cooks Path",1,"Favites abdita",10
"2016","jsm","Cooks Path",1,"Pavona venosa",50
"2016","jsm","Cooks Path",1,"Leptastrea transversa",5
"2016","jsm","Cooks Path",1,"Goniastrea favulus",10
"2016","jsm","Cooks Path",1,"Porites massive",10
"2016","jsm","Cooks Path",1,"soft",15
"2016","jsm","Cooks Path",2,"Acropora juvenile",5
"2016","jsm","Cooks Path",2,"Acropora millepora",5
"2016","jsm","Cooks Path",2,"Lobophyllia recta",40
"2016","jsm","Cooks Path",2,"Lobophyllia recta",25
"2016","jsm","Cooks Path",2,"Leptastrea transversa",10
"2016","jsm","Cooks Path",2,"Goniastrea favulus",30
"2016","jsm","Cooks Path",2,"soft",40
"2016","jsm","Cooks Path",2,"soft",15
"2016","jsm","Cooks Path",2,"soft",40
"2016","jsm","Cooks Path",2,"soft",20
"2016","jsm","Cooks Path",2,"soft",20
"2016","jsm","Cooks Path",2,"soft",10
"2016","jsm","Cooks Path",2,"soft",15
"2016","jsm","Cooks Path",2,"soft",5
"2016","jsm","Cooks Path",2,"soft",15
"2016","jsm","Cooks Path",2,"soft",15
"2016","jsm","Cooks Path",3,"Dipsastraea truncatus",5
"2016","jsm","Cooks Path",3,"Dipsastraea pallida",10
"2016","jsm","Cooks Path",3,"Porites massive",15
"2016","jsm","Cooks Path",3,"Porites massive",15
"2016","jsm","Cooks Path",3,"Porites massive",5
"2016","jsm","Cooks Path",3,"Porites massive",10
"2016","jsm","Cooks Path",3,"soft",10
"2016","jsm","Cooks Path",3,"soft",10
"2016","jsm","Cooks Path",3,"soft",10
"2016","jsm","Cooks Path",3,"soft",15
"2016","jsm","Cooks Path",3,"soft",15
"2016","md","Cooks Path",4,"Porites massive",45
"2016","md","Cooks Path",4,"Porites massive",5
"2016","md","Cooks Path",4,"Porites massive",30
"2016","md","Cooks Path",4,"Porites massive",10
"2016","md","Cooks Path",5,"Lobophyllia recta",5
"2016","md","Cooks Path",5,"Porites massive",10
"2016","md","Cooks Path",5,"Porites massive",15
"2016","md","Cooks Path",5,"Porites massive",5
"2016","md","Cooks Path",5,"Pavona venosa",5
"2016","md","Cooks Path",6,"Lobophyllia recta",10
"2016","md","Cooks Path",6,"Porites massive",50
"2016","md","Cooks Path",6,"Porites massive",5
"2016","md","Cooks Path",6,"Porites massive",40
"2016","md","Cooks Path",6,"Porites massive",10
"2016","md","Cooks Path",6,"Pavona venosa",45
"2016","kz","Easter Point",1,"Pocillopora meandrina",6
"2016","kz","Easter Point",1,"soft",6
"2016","kz","Easter Point",2,"Pocillopora damicornis",4
"2016","kz","Easter Point",2,"Pocillopora damicornis",3
"2016","kz","Easter Point",3,"Dipsastraea mathaii",4
"2016","kz","Easter Point",4,"Pocillopora meandrina",20
"2016","kz","Easter Point",4,"Pocillopora meandrina",5
"2016","kz","Easter Point",4,"Porites massive",3
"2016","kz","Easter Point",5,"Pocillopora meandrina",5
"2016","kz","Easter Point",6,"Dipsastraea pallida",12
"2016","kz","Gnarly Tree",1,"Hydnophora microconos",10
"2016","kz","Gnarly Tree",1,"Montipora tuberculosa",3
"2016","kz","Gnarly Tree",1,"Favites pentagona",5
"2016","kz","Gnarly Tree",1,"Leptastrea inaequalis",3
"2016","kz","Gnarly Tree",1,"Porites massive",8
"2016","kz","Gnarly Tree",1,"soft",10
"2016","kz","Gnarly Tree",2,"Platygyra daedalea",7
"2016","kz","Gnarly Tree",2,"Leptastrea bewickensis",5
"2016","kz","Gnarly Tree",2,"Acanthastrea echinata",15
"2016","kz","Gnarly Tree",3,"Favites pentagona",3
"2016","kz","Gnarly Tree",3,"Montipora venosa",5
"2016","kz","Gnarly Tree",3,"Porites massive",3
"2016","kz","Gnarly Tree",3,"soft",3
"2016","kz","Gnarly Tree",3,"soft",5
"2016","kz","Gnarly Tree",4,"Pocillopora meandrina",6
"2016","kz","Gnarly Tree",4,"Pocillopora meandrina",9
"2016","kz","Gnarly Tree",4,"Goniastrea retiformis",3
"2016","kz","Gnarly Tree",4,"Platygyra daedalea",2
"2016","kz","Gnarly Tree",4,"Goniastrea retiformis",7
"2016","kz","Gnarly Tree",4,"Coscinaraea exesa",5
"2016","kz","Gnarly Tree",4,"soft",4
"2016","kz","Gnarly Tree",4,"soft",10
"2016","kz","Gnarly Tree",4,"soft",8
"2016","kz","Gnarly Tree",4,"soft",15
"2016","kz","Gnarly Tree",4,"soft",5
"2016","kz","Gnarly Tree",5,"Favites flexuosa",8
"2016","kz","Gnarly Tree",5,"Platygyra ryukyuensis",6
"2016","kz","Gnarly Tree",5,"Platygyra pini",7
"2016","kz","Gnarly Tree",5,"Leptoria phrygia",6
"2016","kz","Gnarly Tree",5,"Leptoria phrygia",1
"2016","kz","Gnarly Tree",5,"soft",5
"2016","kz","Gnarly Tree",5,"soft",20
"2016","kz","Gnarly Tree",5,"soft",10
"2016","kz","Gnarly Tree",5,"soft",12
"2016","kz","Gnarly Tree",6,"Lobophyllia recta",4
"2016","kz","Gnarly Tree",6,"Porites massive",6
"2016","kz","Gnarly Tree",6,"soft",8
"2016","jsm","Horseshoe",1,"Acropora austera",5
"2016","jsm","Horseshoe",1,"Isopora palifera",5
"2016","jsm","Horseshoe",1,"Pocillopora meandrina",15
"2016","jsm","Horseshoe",1,"Lobophyllia pachysepta",10
"2016","jsm","Horseshoe",1,"Porites massive",40
"2016","jsm","Horseshoe",1,"Porites massive",20
"2016","jsm","Horseshoe",1,"soft",5
"2016","jsm","Horseshoe",1,"soft",10
"2016","jsm","Horseshoe",1,"Millepora",10
"2016","jsm","Horseshoe",2,"Montipora crassituberculata",15
"2016","jsm","Horseshoe",2,"Porites massive",10
"2016","jsm","Horseshoe",2,"Porites massive",15
"2016","jsm","Horseshoe",2,"Porites massive",25
"2016","jsm","Horseshoe",2,"Porites massive",70
"2016","jsm","Horseshoe",2,"Porites massive",10
"2016","jsm","Horseshoe",2,"Porites massive",25
"2016","jsm","Horseshoe",2,"Psammocora digitata",35
"2016","jsm","Horseshoe",2,"soft",5
"2016","jsm","Horseshoe",2,"soft",15
"2016","jsm","Horseshoe",2,"soft",15
"2016","jsm","Horseshoe",2,"zooanthid",20
"2016","jsm","Horseshoe",2,"soft",15
"2016","jsm","Horseshoe",3,"Isopora palifera",5
"2016","jsm","Horseshoe",3,"Seriatopora hystrix",5
"2016","jsm","Horseshoe",3,"Hydnophora exesa",15
"2016","jsm","Horseshoe",3,"Echinopora gemmacea",10
"2016","jsm","Horseshoe",3,"Echinopora gemmacea",10
"2016","jsm","Horseshoe",3,"Lobophyllia radians",20
"2016","jsm","Horseshoe",3,"Favites halicora",5
"2016","jsm","Horseshoe",3,"Goniastrea favulus",10
"2016","jsm","Horseshoe",3,"Goniastrea stelligera",10
"2016","jsm","Horseshoe",3,"Porites massive",20
"2016","jsm","Horseshoe",3,"Porites massive",10
"2016","jsm","Horseshoe",3,"Porites massive",10
"2016","jsm","Horseshoe",3,"Porites massive",20
"2016","jsm","Horseshoe",3,"Porites massive",15
"2016","jsm","Horseshoe",3,"Porites massive",10
"2016","jsm","Horseshoe",3,"Porites massive",15
"2016","jsm","Horseshoe",3,"soft",15
"2016","jsm","Horseshoe",3,"soft",10
"2016","jsm","Horseshoe",3,"soft",5
"2016","jsm","Horseshoe",3,"soft",30
"2016","jsm","Horseshoe",3,"soft",10
"2016","jsm","Horseshoe",3,"soft",5
"2016","jsm","Horseshoe",3,"zooanthid",15
"2016","md","Horseshoe",4,"Isopora palifera",20
"2016","md","Horseshoe",4,"Montipora crassituberculata",70
"2016","md","Horseshoe",4,"Montipora hispida",40
"2016","md","Horseshoe",4,"Pocillopora damicornis",15
"2016","md","Horseshoe",4,"Pocillopora damicornis",10
"2016","md","Horseshoe",4,"Lobophyllia recta",20
"2016","md","Horseshoe",4,"Diploastrea heliopora",25
"2016","md","Horseshoe",4,"Porites massive",30
"2016","md","Horseshoe",4,"Hydnophora exesa",20
"2016","md","Horseshoe",4,"soft",5
"2016","md","Horseshoe",4,"clam",20
"2016","md","Horseshoe",5,"Echinopora lamellosa",10
"2016","md","Horseshoe",5,"Porites massive",70
"2016","md","Horseshoe",5,"soft",5
"2016","md","Horseshoe",5,"soft",210
"2016","md","Horseshoe",5,"soft",10
"2016","md","Horseshoe",5,"clam",40
"2016","md","Horseshoe",6,"Porites massive",90
"2016","md","Horseshoe",6,"Porites massive",25
"2016","md","Horseshoe",6,"Porites massive",10
"2016","md","Horseshoe",6,"Porites massive",45
"2016","md","Horseshoe",6,"Coeloseris mayeri",15
"2016","md","Horseshoe",6,"soft",5
"2016","jsm","Lagoon 1",1,"Lobophyllia hemprichii",25
"2016","jsm","Lagoon 1",1,"Goniastrea pectinata",10
"2016","jsm","Lagoon 1",1,"Acanthastrea echinata",20
"2016","jsm","Lagoon 1",1,"Porites rus",10
"2016","jsm","Lagoon 1",1,"Porites rus",15
"2016","jsm","Lagoon 1",1,"Porites rus",5
"2016","jsm","Lagoon 1",1,"Porites rus",15
"2016","jsm","Lagoon 1",1,"Porites rus",10
"2016","jsm","Lagoon 1",1,"Porites rus",25
"2016","jsm","Lagoon 1",1,"Porites massive",20
"2016","jsm","Lagoon 1",1,"Porites massive",5
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites massive",5
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites massive",10
"2016","jsm","Lagoon 1",1,"Porites cylindrica",10
"2016","jsm","Lagoon 1",1,"Fungiidae",20
"2016","jsm","Lagoon 1",1,"Goniopora tenuidens",25
"2016","jsm","Lagoon 1",1,"soft",15
"2016","jsm","Lagoon 1",1,"soft",10
"2016","jsm","Lagoon 1",2,"Pavona venosa",15
"2016","jsm","Lagoon 1",2,"Goniastrea retiformis",30
"2016","jsm","Lagoon 1",2,"Leptastrea transversa",15
"2016","jsm","Lagoon 1",2,"Platygyra daedalea",10
"2016","jsm","Lagoon 1",2,"Porites cylindrica",10
"2016","jsm","Lagoon 1",2,"Porites rus",20
"2016","jsm","Lagoon 1",2,"Psammocora contigua",10
"2016","jsm","Lagoon 1",2,"Fungiidae",5
"2016","jsm","Lagoon 1",2,"Goniopora tenuidens",15
"2016","jsm","Lagoon 1",3,"Lobophyllia recta",20
"2016","jsm","Lagoon 1",3,"Lobophyllia recta",25
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",15
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",10
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",5
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",20
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",25
"2016","jsm","Lagoon 1",3,"Goniastrea retiformis",10
"2016","jsm","Lagoon 1",3,"Goniastrea pectinata",5
"2016","jsm","Lagoon 1",3,"Platygyra yaeyamaensis",15
"2016","jsm","Lagoon 1",3,"Pavona varians",15
"2016","jsm","Lagoon 1",3,"Favites abdita",15
"2016","jsm","Lagoon 1",3,"Dipsastraea speciosa",10
"2016","jsm","Lagoon 1",3,"Porites cylindrica",5
"2016","jsm","Lagoon 1",3,"Porites rus",5
"2016","jsm","Lagoon 1",3,"Porites rus",10
"2016","jsm","Lagoon 1",3,"Porites rus",10
"2016","jsm","Lagoon 1",3,"Porites cylindrica",5
"2016","jsm","Lagoon 1",3,"Galaxea fascicularis",10
"2016","jsm","Lagoon 1",3,"soft",5
"2016","jsm","Lagoon 1",3,"soft",10
"2016","jsm","Lagoon 1",3,"soft",5
"2016","md","Lagoon 1",4,"Acropora valida",5
"2016","md","Lagoon 1",4,"Acropora valida",5
"2016","md","Lagoon 1",4,"Goniastrea retiformis",10
"2016","md","Lagoon 1",4,"Echinopora lamellosa",20
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites rus",10
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites rus",5
"2016","md","Lagoon 1",4,"Porites cylindrica",15
"2016","md","Lagoon 1",4,"Porites cylindrica",5
"2016","md","Lagoon 1",4,"Porites cylindrica",10
"2016","md","Lagoon 1",4,"Porites cylindrica",5
"2016","md","Lagoon 1",4,"Porites cylindrica",20
"2016","md","Lagoon 1",4,"Porites massive",10
"2016","md","Lagoon 1",4,"Porites massive",10
"2016","md","Lagoon 1",4,"Porites massive",20
"2016","md","Lagoon 1",4,"Pavona venosa",10
"2016","md","Lagoon 1",5,"Porites rus",10
"2016","md","Lagoon 1",5,"Porites rus",20
"2016","md","Lagoon 1",5,"Porites rus",10
"2016","md","Lagoon 1",5,"Porites rus",10
"2016","md","Lagoon 1",5,"Porites cylindrica",30
"2016","md","Lagoon 1",5,"Porites cylindrica",5
"2016","md","Lagoon 1",5,"Porites cylindrica",10
"2016","md","Lagoon 1",5,"Porites massive",10
"2016","md","Lagoon 1",5,"Porites massive",10
"2016","md","Lagoon 1",5,"Psammocora sp",30
"2016","md","Lagoon 1",5,"Fungiidae",10
"2016","md","Lagoon 1",5,"clam",30
"2016","md","Lagoon 1",6,"Lobophyllia recta",40
"2016","md","Lagoon 1",6,"Dipsastraea pallida",20
"2016","md","Lagoon 1",6,"Goniastrea retiformis",20
"2016","md","Lagoon 1",6,"Porites massive",20
"2016","md","Lagoon 1",6,"Porites massive",50
"2016","md","Lagoon 1",6,"Porites massive",10
"2016","md","Lagoon 1",6,"Porites massive",30
"2016","jsm","Lagoon 2",1,"Pocillopora damicornis",10
"2016","jsm","Lagoon 2",1,"Dipsastraea pallida",10
"2016","jsm","Lagoon 2",1,"soft",15
"2016","jsm","Lagoon 2",1,"soft",5
"2016","jsm","Lagoon 2",1,"soft",5
"2016","jsm","Lagoon 2",1,"soft",10
"2016","jsm","Lagoon 2",2,"Pocillopora damicornis",15
"2016","jsm","Lagoon 2",2,"Pocillopora damicornis",10
"2016","jsm","Lagoon 2",2,"Pocillopora damicornis",10
"2016","jsm","Lagoon 2",2,"Pocillopora damicornis",10
"2016","jsm","Lagoon 2",2,"Porites massive",50
"2016","jsm","Lagoon 2",2,"Millepora",10
"2016","jsm","Lagoon 2",2,"Millepora",10
"2016","jsm","Lagoon 2",3,"Pocillopora damicornis",15
"2016","jsm","Lagoon 2",3,"Pocillopora damicornis",15
"2016","jsm","Lagoon 2",3,"Porites massive",5
"2016","jsm","Lagoon 2",3,"soft",5
"2016","md","Lagoon 2",4,"Platygyra pini",15
"2016","md","Lagoon 2",4,"Porites massive",20
"2016","md","Lagoon 2",4,"Porites massive",15
"2016","md","Lagoon 2",4,"soft",10
"2016","md","Lagoon 2",4,"soft",20
"2016","md","Lagoon 2",4,"soft",40
"2016","md","Lagoon 2",4,"clam",10
"2016","md","Lagoon 2",4,"clam",5
"2016","md","Lagoon 2",5,"Platygyra daedalea",5
"2016","md","Lagoon 2",5,"Porites massive",5
"2016","md","Lagoon 2",5,"Porites massive",10
"2016","md","Lagoon 2",5,"Porites massive",15
"2016","md","Lagoon 2",5,"Porites massive",15
"2016","md","Lagoon 2",5,"soft",30
"2016","md","Lagoon 2",5,"Millepora",5
"2016","md","Lagoon 2",5,"Millepora",10
"2016","md","Lagoon 2",6,"Leptastrea inaequalis",15
"2016","md","Lagoon 2",6,"Porites massive",50
"2016","md","Lagoon 2",6,"soft",15
"2016","md","Lagoon 2",6,"soft",10
"2016","kz","Lizard Head",1,"Dipsastraea pallida",2
"2016","kz","Lizard Head",1,"Goniastrea stelligera",2
"2016","kz","Lizard Head",1,"Pocillopora meandrina",9
"2016","kz","Lizard Head",2,"Leptastrea inaequalis",6
"2016","kz","Lizard Head",2,"Platygyra daedalea",4
"2016","kz","Lizard Head",2,"soft",27
"2016","kz","Lizard Head",3,"soft",30
"2016","kz","Lizard Head",4,"Goniastrea edwardsi",4
"2016","kz","Lizard Head",4,"Pocillopora meandrina",13
